Sample in Buffer,Sample in Window,TRIGGER,u_FFT_Top/ram_addr_write[12:0],u_FFT_Top/<const0>_1,u_FFT_Top/<const0>_2,u_FFT_Top/ram_addr_read[12:0],u_FFT_Top/<const0>_3,u_FFT_Top/<const0>,u_FFT_Top/ram_data_in[31:0],u_FFT_Top/ram_data_out[31:0],u_FFT_Top/s_axis_data_tdata[31:0],u_FFT_Top/fft_256_data_out[31:0],u_FFT_Top/fft_16_data_out_1[31:0],u_FFT_Top/fft_16_data_out[31:0],u_FFT_Top/fft_16_valid_out
6120,6120,0,0ffb,0,0,0d83,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffccfd98,ffccfd98,1
6121,6121,0,0ffb,0,0,0e83,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0177ffb8,0177ffb8,1
6122,6122,0,0ffb,0,0,0f83,0,0,e53a0ef0,00000000,009d006e,c2e2d406,012001e6,012001e6,1
6123,6123,0,0ffb,0,0,0084,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd7e0067,fd7e0067,1
6124,6124,0,0ffb,0,0,0184,0,0,e53a0ef0,fe43ff38,009d006e,c2e2d406,ffe3fe65,ffe3fe65,1
6125,6125,0,0ffb,0,0,0284,0,0,e53a0ef0,00000000,009d006e,c2e2d406,01affef2,01affef2,1
6126,6126,0,0ffb,0,0,0384,0,0,e53a0ef0,00000000,009d006e,c2e2d406,009f0287,009f0287,1
6127,6127,0,0ffb,0,0,0484,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe320003,fe320003,1
6128,6128,0,0ffb,0,0,0584,0,0,e53a0ef0,01180228,009d006e,c2e2d406,fedfff93,fedfff93,1
6129,6129,0,0ffb,0,0,0684,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0296ff85,0296ff85,1
6130,6130,0,0ffb,0,0,0784,0,0,e53a0ef0,00000000,009d006e,c2e2d406,006d02b9,006d02b9,1
6131,6131,0,0ffb,0,0,0884,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ff8a011d,ff8a011d,1
6132,6132,0,0ffb,0,0,0984,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ff5cfdf2,ff5cfdf2,1
6133,6133,0,0ffb,0,0,0a84,0,0,e53a0ef0,fcff00f9,009d006e,c2e2d406,031affaf,031affaf,1
6134,6134,0,0ffb,0,0,0b84,0,0,e53a0ef0,00000000,009d006e,c2e2d406,010a00b4,010a00b4,1
6135,6135,0,0ffb,0,0,0c84,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe8200cf,fe8200cf,1
6136,6136,0,0ffb,0,0,0d84,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffbdfcb7,ffbdfcb7,1
6137,6137,0,0ffb,0,0,0e84,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0120ff17,0120ff17,1
6138,6138,0,0ffb,0,0,0f84,0,0,e53a0ef0,0048023c,009d006e,c2e2d406,00f700fd,00f700fd,1
6139,6139,0,0ffb,0,0,0085,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fcc00047,fcc00047,1
6140,6140,0,0ffb,0,0,0185,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ff40fe58,ff40fe58,1
6141,6141,0,0ffb,0,0,0285,0,0,e53a0ef0,00000000,009d006e,c2e2d406,009cfeed,009cfeed,1
6142,6142,0,0ffb,0,0,0385,0,0,e53a0ef0,00000000,009d006e,c2e2d406,005a0302,005a0302,1
6143,6143,0,0ffb,0,0,0485,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fdc80095,fdc80095,1
6144,6144,0,0ffb,0,0,0585,0,0,e53a0ef0,01aa0051,009d006e,c2e2d406,f9340365,f9340365,1
6145,6145,0,0ffb,0,0,0685,0,0,e53a0ef0,00000000,009d006e,c2e2d406,030dfd70,030dfd70,1
6146,6146,0,0ffb,0,0,0785,0,0,e53a0ef0,00000000,009d006e,c2e2d406,01fff9be,01fff9be,1
6147,6147,0,0ffb,0,0,0885,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fbe7ffd9,fbe7ffd9,1
6148,6148,0,0ffb,0,0,0985,0,0,e53a0ef0,00000000,009d006e,c2e2d406,07e0ffa3,07e0ffa3,1
6149,6149,0,0ffb,0,0,0a85,0,0,e53a0ef0,ff7f088d,009d006e,c2e2d406,0608fc3f,0608fc3f,1
6150,6150,0,0ffb,0,0,0b85,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fdc5fede,fdc5fede,1
6151,6151,0,0ffb,0,0,0c85,0,0,e53a0ef0,00000000,009d006e,c2e2d406,077004bc,077004bc,1
6152,6152,0,0ffb,0,0,0d85,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04a2ffcb,04a2ffcb,1
6153,6153,0,0ffb,0,0,0e85,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc39fec6,fc39fec6,1
6154,6154,0,0ffb,0,0,0f85,0,0,e53a0ef0,018a00e9,009d006e,c2e2d406,0131086c,0131086c,1
6155,6155,0,0ffb,0,0,0086,0,0,e53a0ef0,00000000,009d006e,c2e2d406,004f00df,004f00df,1
6156,6156,0,0ffb,0,0,0186,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa4afd2d,fa4afd2d,1
6157,6157,0,0ffb,0,0,0286,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fab2078b,fab2078b,1
6158,6158,0,0ffb,0,0,0386,0,0,e53a0ef0,fa6ffda8,009d006e,c2e2d406,ff0bfef8,ff0bfef8,1
6159,6159,0,0ffb,0,0,0486,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc5afa8c,fc5afa8c,1
6160,6160,0,0ffb,0,0,0586,0,0,e53a0ef0,00000000,009d006e,c2e2d406,000cfe3d,000cfe3d,1
6161,6161,0,0ffb,0,0,0686,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fcc5f760,fcc5f760,1
6162,6162,0,0ffb,0,0,0786,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffaf0055,ffaf0055,1
6163,6163,0,0ffb,0,0,0886,0,0,e53a0ef0,0ab1f87b,009d006e,c2e2d406,034bfdeb,034bfdeb,1
6164,6164,0,0ffb,0,0,0986,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0389f872,0389f872,1
6165,6165,0,0ffb,0,0,0a86,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00b202a1,00b202a1,1
6166,6166,0,0ffb,0,0,0b86,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0505015f,0505015f,1
6167,6167,0,0ffb,0,0,0c86,0,0,e53a0ef0,00000000,009d006e,c2e2d406,062afdee,062afdee,1
6168,6168,0,0ffb,0,0,0d86,0,0,e53a0ef0,0532fc30,009d006e,c2e2d406,fda204e5,fda204e5,1
6169,6169,0,0ffb,0,0,0e86,0,0,e53a0ef0,00000000,009d006e,c2e2d406,02a704c4,02a704c4,1
6170,6170,0,0ffb,0,0,0f86,0,0,e53a0ef0,00000000,009d006e,c2e2d406,037301fd,037301fd,1
6171,6171,0,0ffb,0,0,0087,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f8d902a7,f8d902a7,1
6172,6172,0,0ffb,0,0,0187,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fec9046c,fec9046c,1
6173,6173,0,0ffb,0,0,0287,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffe2013b,ffe2013b,1
6174,6174,0,0ffb,0,0,0387,0,0,e53a0ef0,f9aa022d,009d006e,c2e2d406,f7d9fc4f,f7d9fc4f,1
6175,6175,0,0ffb,0,0,0487,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fdb20180,fdb20180,1
6176,6176,0,0ffb,0,0,0587,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f9b4fe4c,f9b4fe4c,1
6177,6177,0,0ffb,0,0,0687,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fbd5035b,fbd5035b,1
6178,6178,0,0ffb,0,0,0787,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0146008d,0146008d,1
6179,6179,0,0ffb,0,0,0887,0,0,e53a0ef0,0e82fceb,009d006e,c2e2d406,06f800c8,06f800c8,1
6180,6180,0,0ffb,0,0,0987,0,0,e53a0ef0,00000000,009d006e,c2e2d406,023afc54,023afc54,1
6181,6181,0,0ffb,0,0,0a87,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc91001f,fc91001f,1
6182,6182,0,0ffb,0,0,0b87,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f94f000c,f94f000c,1
6183,6183,0,0ffb,0,0,0c87,0,0,e53a0ef0,00000000,009d006e,c2e2d406,002603a2,002603a2,1
6184,6184,0,0ffb,0,0,0d87,0,0,e53a0ef0,0bb504cf,009d006e,c2e2d406,04f8ff04,04f8ff04,1
6185,6185,0,0ffb,0,0,0e87,0,0,e53a0ef0,00000000,009d006e,c2e2d406,057fff55,057fff55,1
6186,6186,0,0ffb,0,0,0f87,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd66fcc3,fd66fcc3,1
6187,6187,0,0ffb,0,0,0088,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa5c01e8,fa5c01e8,1
6188,6188,0,0ffb,0,0,0188,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc7200fc,fc7200fc,1
6189,6189,0,0ffb,0,0,0288,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04c30291,04c30291,1
6190,6190,0,0ffb,0,0,0388,0,0,e53a0ef0,00000000,009d006e,c2e2d406,055dfd44,055dfd44,1
6191,6191,0,0ffb,0,0,0488,0,0,e53a0ef0,00000000,009d006e,c2e2d406,012eff0e,012eff0e,1
6192,6192,0,0ffb,0,0,0588,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa1efc29,fa1efc29,1
6193,6193,0,0ffb,0,0,0688,0,0,e53a0ef0,f8b6e5a4,009d006e,c2e2d406,fb73fe00,fb73fe00,1
6194,6194,0,0ffb,0,0,0788,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fcee001b,fcee001b,1
6195,6195,0,0ffb,0,0,0888,0,0,e53a0ef0,00000000,009d006e,c2e2d406,060d0438,060d0438,1
6196,6196,0,0ffb,0,0,0988,0,0,e53a0ef0,00000000,009d006e,c2e2d406,02a90214,02a90214,1
6197,6197,0,0ffb,0,0,0a88,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00f70006,00f70006,1
6198,6198,0,0ffb,0,0,0b88,0,0,e53a0ef0,018c0903,009d006e,c2e2d406,fa31fc78,fa31fc78,1
6199,6199,0,0ffb,0,0,0c88,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0018fecf,0018fecf,1
6200,6200,0,0ffb,0,0,0d88,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0190fffd,0190fffd,1
6201,6201,0,0ffb,0,0,0e88,0,0,e53a0ef0,00000000,009d006e,c2e2d406,057b0234,057b0234,1
6202,6202,0,0ffb,0,0,0f88,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd2aff81,fd2aff81,1
6203,6203,0,0ffb,0,0,0089,0,0,e53a0ef0,f748e5a2,009d006e,c2e2d406,fc35ff8e,fc35ff8e,1
6204,6204,0,0ffb,0,0,0189,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fae5ff1e,fae5ff1e,1
6205,6205,0,0ffb,0,0,0289,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04df026e,04df026e,1
6206,6206,0,0ffb,0,0,0389,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04f30144,04f30144,1
6207,6207,0,0ffb,0,0,0489,0,0,e53a0ef0,00000000,009d006e,c2e2d406,046a0013,046a0013,1
6208,6208,0,0ffb,0,0,0589,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fc5a0259,fc5a0259,1
6209,6209,0,0ffb,0,0,0689,0,0,e53a0ef0,1a33f55b,009d006e,c2e2d406,ff38fb3a,ff38fb3a,1
6210,6210,0,0ffb,0,0,0789,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffdf0444,ffdf0444,1
6211,6211,0,0ffb,0,0,0889,0,0,e53a0ef0,00000000,009d006e,c2e2d406,00910494,00910494,1
6212,6212,0,0ffb,0,0,0989,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffacfb9f,ffacfb9f,1
6213,6213,0,0ffb,0,0,0a89,0,0,e53a0ef0,00000000,009d006e,c2e2d406,042e01e0,042e01e0,1
6214,6214,0,0ffb,0,0,0b89,0,0,e53a0ef0,09a8e5ef,009d006e,c2e2d406,0181fffa,0181fffa,1
6215,6215,0,0ffb,0,0,0c89,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fafbfb10,fafbfb10,1
6216,6216,0,0ffb,0,0,0d89,0,0,e53a0ef0,00000000,009d006e,c2e2d406,025c0067,025c0067,1
6217,6217,0,0ffb,0,0,0e89,0,0,e53a0ef0,00000000,009d006e,c2e2d406,feb80186,feb80186,1
6218,6218,0,0ffb,0,0,0f89,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa410166,fa410166,1
6219,6219,0,0ffb,0,0,008a,0,0,e53a0ef0,1a19f2f5,009d006e,c2e2d406,0561007c,0561007c,1
6220,6220,0,0ffb,0,0,018a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,019e01a1,019e01a1,1
6221,6221,0,0ffb,0,0,028a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fde20160,fde20160,1
6222,6222,0,0ffb,0,0,038a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,045ffa5c,045ffa5c,1
6223,6223,0,0ffb,0,0,048a,0,0,e53a0ef0,09840c79,009d006e,c2e2d406,ff13ffe0,ff13ffe0,1
6224,6224,0,0ffb,0,0,058a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,01710b1a,01710b1a,1
6225,6225,0,0ffb,0,0,068a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f79efd18,f79efd18,1
6226,6226,0,0ffb,0,0,078a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,065efe35,065efe35,1
6227,6227,0,0ffb,0,0,088a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,047c095f,047c095f,1
6228,6228,0,0ffb,0,0,098a,0,0,e53a0ef0,0375064c,009d006e,c2e2d406,f611016a,f611016a,1
6229,6229,0,0ffb,0,0,0a8a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,04f9fbed,04f9fbed,1
6230,6230,0,0ffb,0,0,0b8a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,064a06f9,064a06f9,1
6231,6231,0,0ffb,0,0,0c8a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f6cb05fe,f6cb05fe,1
6232,6232,0,0ffb,0,0,0d8a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0273fa00,0273fa00,1
6233,6233,0,0ffb,0,0,0e8a,0,0,e53a0ef0,0b680971,009d006e,c2e2d406,070a0492,070a0492,1
6234,6234,0,0ffb,0,0,0f8a,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f9900997,f9900997,1
6235,6235,0,0ffb,0,0,008b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fee0f931,fee0f931,1
6236,6236,0,0ffb,0,0,018b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,072b026c,072b026c,1
6237,6237,0,0ffb,0,0,028b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fd7f0b59,fd7f0b59,1
6238,6238,0,0ffb,0,0,038b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fae8fa2b,fae8fa2b,1
6239,6239,0,0ffb,0,0,048b,0,0,e53a0ef0,fabe07e7,009d006e,c2e2d406,06f90062,06f90062,1
6240,6240,0,0ffb,0,0,058b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0bdcf33c,0bdcf33c,1
6241,6241,0,0ffb,0,0,068b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe90127d,fe90127d,1
6242,6242,0,0ffb,0,0,078b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0d29fb92,0d29fb92,1
6243,6243,0,0ffb,0,0,088b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,05c20e77,05c20e77,1
6244,6244,0,0ffb,0,0,098b,0,0,e53a0ef0,013200a5,009d006e,c2e2d406,ef42f7b0,ef42f7b0,1
6245,6245,0,0ffb,0,0,0a8b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,03dd0c80,03dd0c80,1
6246,6246,0,0ffb,0,0,0b8b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f66afbd1,f66afbd1,1
6247,6247,0,0ffb,0,0,0c8b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,119ef21f,119ef21f,1
6248,6248,0,0ffb,0,0,0d8b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f67a0246,f67a0246,1
6249,6249,0,0ffb,0,0,0e8b,0,0,e53a0ef0,fc9106ea,009d006e,c2e2d406,0c90fc6b,0c90fc6b,1
6250,6250,0,0ffb,0,0,0f8b,0,0,e53a0ef0,00000000,009d006e,c2e2d406,08ad1554,08ad1554,1
6251,6251,0,0ffb,0,0,008c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,000cf4f5,000cf4f5,1
6252,6252,0,0ffb,0,0,018c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe4c0d12,fe4c0d12,1
6253,6253,0,0ffb,0,0,028c,0,0,e53a0ef0,e39a03dd,009d006e,c2e2d406,edcbfe80,edcbfe80,1
6254,6254,0,0ffb,0,0,038c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,102c004d,102c004d,1
6255,6255,0,0ffb,0,0,048c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f81cf7d5,f81cf7d5,1
6256,6256,0,0ffb,0,0,058c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,13e103e7,13e103e7,1
6257,6257,0,0ffb,0,0,068c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fad31a69,fad31a69,1
6258,6258,0,0ffb,0,0,078c,0,0,e53a0ef0,f4f70934,009d006e,c2e2d406,099bfd17,099bfd17,1
6259,6259,0,0ffb,0,0,088c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ef700d1f,ef700d1f,1
6260,6260,0,0ffb,0,0,098c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,eae0eedc,eae0eedc,1
6261,6261,0,0ffb,0,0,0a8c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,05b306e3,05b306e3,1
6262,6262,0,0ffb,0,0,0b8c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,feb4ea0a,feb4ea0a,1
6263,6263,0,0ffb,0,0,0c8c,0,0,e53a0ef0,fe06fdfd,009d006e,c2e2d406,1816f77f,1816f77f,1
6264,6264,0,0ffb,0,0,0d8c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f6dd0a11,f6dd0a11,1
6265,6265,0,0ffb,0,0,0e8c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1347099d,1347099d,1
6266,6266,0,0ffb,0,0,0f8c,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f97315f9,f97315f9,1
6267,6267,0,0ffb,0,0,008d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f4daeff5,f4daeff5,1
6268,6268,0,0ffb,0,0,018d,0,0,e53a0ef0,f577077e,009d006e,c2e2d406,f10a0be0,f10a0be0,1
6269,6269,0,0ffb,0,0,028d,0,0,e53a0ef0,3d28d186,009d006e,c2e2d406,f4e7ee6f,f4e7ee6f,1
6270,6270,0,0ffb,0,0,038d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1796fa32,1796fa32,1
6271,6271,0,0ffb,0,0,048d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,faecf215,faecf215,1
6272,6272,0,0ffb,0,0,058d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa42eea7,fa42eea7,1
6273,6273,0,0ffb,0,0,068d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f3a21cb0,f3a21cb0,1
6274,6274,0,0ffb,0,0,078d,0,0,e53a0ef0,fb86009d,009d006e,c2e2d406,0bf0df32,0bf0df32,1
6275,6275,0,0ffb,0,0,088d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f3720f46,f3720f46,1
6276,6276,0,0ffb,0,0,098d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1be801b9,1be801b9,1
6277,6277,0,0ffb,0,0,0a8d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,dbd9fe31,dbd9fe31,1
6278,6278,0,0ffb,0,0,0b8d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,163f0479,163f0479,1
6279,6279,0,0ffb,0,0,0c8d,0,0,e53a0ef0,ff02002a,009d006e,c2e2d406,f831e8e3,f831e8e3,1
6280,6280,0,0ffb,0,0,0d8d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,08d6235f,08d6235f,1
6281,6281,0,0ffb,0,0,0e8d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fa58e668,fa58e668,1
6282,6282,0,0ffb,0,0,0f8d,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f0f80ec8,f0f80ec8,1
6283,6283,0,0ffb,0,0,008e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1e94eda2,1e94eda2,1
6284,6284,0,0ffb,0,0,018e,0,0,e53a0ef0,fbee003b,009d006e,c2e2d406,e730104d,e730104d,1
6285,6285,0,0ffb,0,0,028e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,122104e7,122104e7,1
6286,6286,0,0ffb,0,0,038e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e6a9e981,e6a9e981,1
6287,6287,0,0ffb,0,0,048e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,19d51405,19d51405,1
6288,6288,0,0ffb,0,0,058e,0,0,e53a0ef0,088f04a0,009d006e,c2e2d406,1b23c0ec,1b23c0ec,1
6289,6289,0,0ffb,0,0,068e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,eba3f46f,eba3f46f,1
6290,6290,0,0ffb,0,0,078e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f7951895,f7951895,1
6291,6291,0,0ffb,0,0,088e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,b65fe02c,b65fe02c,1
6292,6292,0,0ffb,0,0,098e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f9ef08da,f9ef08da,1
6293,6293,0,0ffb,0,0,0a8e,0,0,e53a0ef0,fca5ff81,009d006e,c2e2d406,053cff86,053cff86,1
6294,6294,0,0ffb,0,0,0b8e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,dede4cee,dede4cee,1
6295,6295,0,0ffb,0,0,0c8e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f807fe2e,f807fe2e,1
6296,6296,0,0ffb,0,0,0d8e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f82d0af2,f82d0af2,1
6297,6297,0,0ffb,0,0,0e8e,0,0,e53a0ef0,00000000,009d006e,c2e2d406,487f1ee1,487f1ee1,1
6298,6298,0,0ffb,0,0,0f8e,0,0,e53a0ef0,088804cb,009d006e,c2e2d406,f51b1b8d,f51b1b8d,1
6299,6299,0,0ffb,0,0,008f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,157f0c84,157f0c84,1
6300,6300,0,0ffb,0,0,018f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1961c304,1961c304,1
6301,6301,0,0ffb,0,0,028f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,2ee613ca,2ee613ca,1
6302,6302,0,0ffb,0,0,038f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0dd2e734,0dd2e734,1
6303,6303,0,0ffb,0,0,048f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,d3d7ee82,d3d7ee82,1
6304,6304,0,0ffb,0,0,058f,0,0,e53a0ef0,fd9703e6,009d006e,c2e2d406,327a0f2b,327a0f2b,1
6305,6305,0,0ffb,0,0,068f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1b06e778,1b06e778,1
6306,6306,0,0ffb,0,0,078f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,015ded83,015ded83,1
6307,6307,0,0ffb,0,0,088f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fb95071a,fb95071a,1
6308,6308,0,0ffb,0,0,098f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f288e17f,f288e17f,1
6309,6309,0,0ffb,0,0,0a8f,0,0,e53a0ef0,0617063f,009d006e,c2e2d406,d635edef,d635edef,1
6310,6310,0,0ffb,0,0,0b8f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,cd320b2a,cd320b2a,1
6311,6311,0,0ffb,0,0,0c8f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,e5ecf2cb,e5ecf2cb,1
6312,6312,0,0ffb,0,0,0d8f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,d470fd6d,d470fd6d,1
6313,6313,0,0ffb,0,0,0e8f,0,0,e53a0ef0,00000000,009d006e,c2e2d406,d72e1482,d72e1482,1
6314,6314,0,0ffb,0,0,0f8f,0,0,e53a0ef0,fe6504e9,009d006e,c2e2d406,0b3b0b93,0b3b0b93,1
6315,6315,0,0ffb,0,0,0090,0,0,e53a0ef0,00000000,009d006e,c2e2d406,006506b0,006506b0,1
6316,6316,0,0ffb,0,0,0190,0,0,e53a0ef0,00000000,009d006e,c2e2d406,068e11e9,068e11e9,1
6317,6317,0,0ffb,0,0,0290,0,0,e53a0ef0,00000000,009d006e,c2e2d406,37971617,37971617,1
6318,6318,0,0ffb,0,0,0390,0,0,e53a0ef0,05c40a17,009d006e,c2e2d406,2636fbc0,2636fbc0,1
6319,6319,0,0ffb,0,0,0490,0,0,e53a0ef0,00000000,009d006e,c2e2d406,1e1aff6b,1e1aff6b,1
6320,6320,0,0ffb,0,0,0590,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f8810f76,f8810f76,1
6321,6321,0,0ffb,0,0,0690,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0230074a,0230074a,1
6322,6322,0,0ffb,0,0,0790,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f774f7f5,f774f7f5,1
6323,6323,0,0ffb,0,0,0890,0,0,e53a0ef0,0c1efd89,009d006e,c2e2d406,f0cd060f,f0cd060f,1
6324,6324,0,0ffb,0,0,0990,0,0,e53a0ef0,00000000,009d006e,c2e2d406,ffcb012e,ffcb012e,1
6325,6325,0,0ffb,0,0,0a90,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fe11f07b,fe11f07b,1
6326,6326,0,0ffb,0,0,0b90,0,0,e53a0ef0,00000000,009d006e,c2e2d406,f396fbbf,f396fbbf,1
6327,6327,0,0ffb,0,0,0c90,0,0,e53a0ef0,00000000,009d006e,c2e2d406,056dfee1,056dfee1,1
6328,6328,0,0ffb,0,0,0d90,0,0,e53a0ef0,08cb0013,009d006e,c2e2d406,09e3f1d4,09e3f1d4,1
6329,6329,0,0ffb,0,0,0e90,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fb34f97c,fb34f97c,1
6330,6330,0,0ffb,0,0,0f90,0,0,e53a0ef0,00000000,009d006e,c2e2d406,09d605a7,09d605a7,1
6331,6331,0,0ffb,0,0,0091,0,0,e53a0ef0,00000000,009d006e,c2e2d406,0ff9fc8b,0ff9fc8b,1
6332,6332,0,0ffb,0,0,0191,0,0,e53a0ef0,00000000,009d006e,c2e2d406,fdd1fd88,fdd1fd88,1
6333,6333,0,0ffb,0,0,0291,0,0,e53a0ef0,00000000,009d006e,c2e2d406,048b0ebf,048b0ebf,1
